text,real,ml_pred,wazuh_pred
Feb 16 18:09:55 ubuntu-victima sshd[2510]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 16 18:41:05 ubuntu-victima sshd[3391]: Failed password for root from 192.168.1.50 port 60194 ssh2  root ,0,0,1
Feb 16 18:42:43 ubuntu-victima sshd[3436]: Failed password for root from 192.168.1.50 port 54384 ssh2  root ,0,0,1
Feb 17 17:19:01 ubuntu-victima sshd[3693]: Failed password for vboxuser from 192.168.1.50 port 33008 ssh2  vboxuser ,0,0,1
Feb 16 18:09:49 ubuntu-victima sshd[2500]: Failed password for root from 192.168.1.50 port 35402 ssh2  root ,0,0,1
Feb 16 17:56:14 ubuntu-victima sshd[1820]: Failed password for root from 192.168.1.50 port 54284 ssh2  root ,0,0,1
Feb 16 18:51:41 ubuntu-victima sshd[3684]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 16 18:47:56 ubuntu-victima sshd[3580]: Failed password for root from 192.168.1.50 port 35158 ssh2  root ,0,0,1
Feb 16 18:29:03 ubuntu-victima sshd[3048]: Failed password for root from 192.168.1.50 port 43096 ssh2  root ,0,0,1
Feb 17 17:32:29 ubuntu-victima sshd[4099]: Failed password for vboxuser from 192.168.1.50 port 48374 ssh2  vboxuser ,0,0,1
Feb 16 18:19:03 ubuntu-victima sshd[2778]: Failed password for root from 192.168.1.50 port 54312 ssh2  root ,0,0,1
Feb 17 13:32:41 ubuntu-victima sshd[4723]: Disconnecting authenticating user root 192.168.1.50 port 38790: Too many authentication failures [preauth]    ,0,0,1
Feb 17 11:16:23 ubuntu-victima sshd[2870]: Failed password for root from 192.168.1.50 port 56010 ssh2  root ,0,0,1
Feb 17 17:04:50 ubuntu-victima sshd[3277]: Failed password for vboxuser from 192.168.1.50 port 49670 ssh2  vboxuser ,0,0,1
Feb 17 17:14:40 ubuntu-victima sshd[3557]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,1
Feb 17 13:28:21 ubuntu-victima sshd[4584]: Failed password for root from 192.168.1.50 port 60180 ssh2  root ,0,0,1
Feb 17 13:32:56 ubuntu-victima sshd[4733]: Failed password for root from 192.168.1.50 port 47034 ssh2  root ,0,0,1
Feb 17 11:15:55 ubuntu-victima sshd[2860]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=root  root ,0,0,1
Feb 16 18:53:39 ubuntu-victima sshd[3740]: Failed password for root from 192.168.1.50 port 45872 ssh2  root ,0,0,1
Feb 17 17:06:39 ubuntu-victima sshd[3344]: Failed password for vboxuser from 192.168.1.50 port 38800 ssh2  vboxuser ,0,0,1
Feb 17 17:19:52 ubuntu-victima sshd[3715]: Failed password for vboxuser from 192.168.1.50 port 34050 ssh2  vboxuser ,0,0,1
Feb 17 12:34:07 ubuntu-victima sshd[4102]: Failed password for root from 192.168.1.50 port 42444 ssh2  root ,0,0,1
Feb 17 17:25:39 ubuntu-victima sshd[3900]: pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,1
Feb 17 17:05:37 ubuntu-victima sshd[3310]: Failed password for vboxuser from 192.168.1.50 port 53464 ssh2  vboxuser ,0,0,1
Feb 17 17:27:07 ubuntu-victima sshd[3931]: Failed password for vboxuser from 192.168.1.50 port 55078 ssh2  vboxuser ,0,0,1
Feb 17 17:18:22 ubuntu-victima sshd[3677]: Failed password for vboxuser from 192.168.1.50 port 54458 ssh2  vboxuser ,0,0,1
Feb 17 17:24:27 ubuntu-victima sshd[3860]: Failed password for vboxuser from 192.168.1.50 port 46524 ssh2  vboxuser ,0,0,1
Feb 17 17:10:55 ubuntu-victima sshd[3452]: PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.1.50  user=vboxuser  vboxuser ,0,0,1
Feb 17 17:14:57 ubuntu-victima sshd[3567]: Failed password for vboxuser from 192.168.1.50 port 51272 ssh2  vboxuser ,0,0,1
